"Source ID","IMDb ID","Movie Name","Genre","Rating","Duration"
"OMDB","tt0071315","Chinatown","Drama, Mystery, Thriller","R","2H10M"
"TMDB","tt0071315","Chinatown","Crime, Drama, Mystery, Thriller","R","2H10M"
"Rotten Tomatoes","tt0071315","Chinatown","Crime, Drama","R","2H11M"
"Allmovies.com","tt0071315","Chinatown","Crime, Drama, Mystery-Suspense, Thriller","R","2H10M"
"justwatch.com","tt0071315","Chinatown","Crime, Drama, Mystery Thriller","R","2H10M"
"Metacritic","tt0071315","Chinatown","Drama, Mystery, Thriller","TV-14","2H10M"
"OMDB","tt0031381","Gone with the Wind","Drama, Romance, War","G","3H58M"
"TMDB","tt0031381","Gone with the Wind","Drama, War, Romance","G","3H53M"
"Rotten Tomatoes","tt0031381","Gone With the Wind","Romance, History, Drama","G","3H42M"
"Allmovies.com","tt0031381","Gone with the Wind","Drama, History, Romance, War","TV-PG","3H58M"
"justwatch.com","tt0031381","Gone with the Wind","Romance, War & Military, Drama, Romantic Epics","N/A","3H58M"
"Metacritic","tt0031381","Gone with the Wind","Drama, Romance, War","Passed","3H58M"
"OMDB","tt1305806","The Secret in Their Eyes","Drama, Mystery, Romance","R","2H9M"
"TMDB","tt1305806","The Secret in Their Eyes","Mystery, Thriller, Drama","R","2H10M"
"Rotten Tomatoes","tt1305806","The Secret in Their Eyes","Crime, Drama, Mystery & Thriller","R","2H7M"
"Allmovies.com","tt1305806","The Secret in Their Eyes","Crime, Drama, Mystery-Suspense, Romance, Thriller","R","2H10M"
"justwatch.com","tt1305806","The Secret in Their Eyes","Drama, Romance, Mystery Thriller","R","2H9M"
"Metacritic","tt1305806","The Secret in Their Eyes","Drama, Mystery, Romance, Thriller","R","2H7M"
"OMDB","tt0120735","Lock, Stock and Two Smoking Barrels","Action, Comedy, Crime","R","1H47M"
"TMDB","tt0120735","Lock, Stock and Two Smoking Barrels","Comedy, Crime","R","1H45M"
"Rotten Tomatoes","tt0120735","Lock, Stock and Two Smoking Barrels","Comedy, Drama, Action, Crime","R","1H45M"
"Allmovies.com","tt0120735","Lock, Stock and Two Smoking Barrels","Action-Adventure, Comedy, Crime","R","1H47M"
"justwatch.com","tt0120735","Lock, Stock and Two Smoking Barrels","Comedy, Crime, Action & Adventure, Heist, Action Comedy","R","1H45M"
"Metacritic","tt0120735","Lock, Stock and Two Smoking Barrels","Action, Comedy, Crime","R","1H47M"
"OMDB","tt2096673","Inside Out","Animation, Adventure, Comedy","PG","1H35M"
"TMDB","tt2096673","Inside Out","Animation, Family, Adventure, Drama, Comedy","PG","1H35M"
"OMDB","tt0434409","V for Vendetta","Action, Drama, Sci-Fi","R","2H12M"
"TMDB","tt0434409","V for Vendetta","Action, Thriller, Science Fiction","R","2H12M"
"Rotten Tomatoes","tt0434409","V for Vendetta","Action, Mystery & Thriller","R","2H12M"
"Allmovies.com","tt0434409","V for Vendetta","Action-Adventure, Comedy Drama, Drama, Science Fiction, Thriller","R","2H12M"
"justwatch.com","tt0434409","V for Vendetta","Science-Fiction, Action & Adventure, Mystery & Thriller, Drama, No Superhero, Antihero","R","2H12M"
"Metacritic","tt0434409","V for Vendetta","Action, Drama, Sci-Fi, Thriller","R","2H12M"
"OMDB","tt5027774","Three Billboards Outside Ebbing, Missouri","Comedy, Crime, Drama","R","1H55M"
"TMDB","tt5027774","Three Billboards Outside Ebbing, Missouri","Crime, Drama","R","1H55M"
"Rotten Tomatoes","tt5027774","Three Billboards Outside Ebbing, Missouri","Crime, Drama, Comedy","R","1H55M"
"Allmovies.com","tt5027774","Three Billboards Outside Ebbing, Missouri","Comedy, Crime, Drama","R","1H55M"
"justwatch.com","tt5027774","Three Billboards Outside Ebbing, Missouri","Crime, Drama, Comedy, Dramedy","R","1H55M"
"Metacritic","tt5027774","Three Billboards Outside Ebbing, Missouri","Comedy, Crime, Drama","R","1H55M"
"OMDB","tt0081398","Raging Bull","Biography, Drama, Sport","R","2H9M"
"TMDB","tt0081398","Raging Bull","Drama","R","2H9M"
"Rotten Tomatoes","tt0081398","Raging Bull","Biography, Drama","R","2H8M"
"Allmovies.com","tt0081398","Raging Bull","Biography, Drama, History, Sports","R","2H9M"
"justwatch.com","tt0081398","Raging Bull","Drama, Sport, Biopics, Sports Drama","R","2H9M"
"Metacritic","tt0081398","Raging Bull","Biography, Drama, Sport","R","2H9M"
"OMDB","tt0117951","Trainspotting","Drama","R","1H33M"
"TMDB","tt0117951","Trainspotting","Drama, Crime","R","1H34M"
"Rotten Tomatoes","tt0117951","Trainspotting","Comedy, Drama","R","1H34M"
"Allmovies.com","tt0117951","Trainspotting","Comedy, Crime, Drama, Fantasy","R","1H34M"
"justwatch.com","tt0117951","Trainspotting","Drama, Crime, Dramedy","R","1H34M"
"Metacritic","tt0117951","Trainspotting","Drama","TV-14","1H34M"
"OMDB","tt0050212","The Bridge on the River Kwai","Adventure, Drama, War","PG","2H41M"
"TMDB","tt0050212","The Bridge on the River Kwai","Drama, History, War","PG","2H41M"
"Rotten Tomatoes","tt0050212","The Bridge on the River Kwai","War, Drama","PG","2H41M"
"Allmovies.com","tt0050212","The Bridge on the River Kwai","Action-Adventure, Drama, History, War","PG","2H41M"
"justwatch.com","tt0050212","The Bridge on the River Kwai","Drama, War & Military, War Drama","PG","2H41M"
"Metacritic","tt0050212","The Bridge on the River Kwai","Adventure, Drama, War","TV-PG","2H41M"
"OMDB","tt4729430","Klaus","Animation, Adventure, Comedy","PG","1H36M"
"TMDB","tt4729430","Klaus","Animation, Family, Adventure, Comedy, Fantasy","PG","1H36M"
"OMDB","tt0264464","Catch Me If You Can","Biography, Crime, Drama","PG-13","2H21M"
"TMDB","tt0264464","Catch Me If You Can","Drama, Crime","PG-13","2H21M"
"Rotten Tomatoes","tt0264464","Catch Me if You Can","Comedy, Drama, Crime","PG-13","2H20M"
"Allmovies.com","tt0264464","Catch Me If You Can","Biography, Crime, Drama","PG-13","2H21M"
"justwatch.com","tt0264464","Catch Me If You Can","Drama, Crime, Based On A True Story","PG-13","2H21M"
"Metacritic","tt0264464","Catch Me If You Can","Biography, Crime, Drama","PG-13","2H21M"
"OMDB","tt0116282","Fargo","Crime, Thriller","R","1H38M"
"TMDB","tt0116282","Fargo","Crime, Drama, Thriller","R","1H38M"
"Rotten Tomatoes","tt0116282","Fargo","Comedy, Crime, Drama, Mystery & Thriller","R","1H37M"
"Allmovies.com","tt0116282","Fargo","Comedy, Crime, Drama, Thriller","R","1H38M"
"justwatch.com","tt0116282","Fargo","Crime, Drama, Mystery & Thriller, Dark Crime, Detective Crime","TV-MA","52M"
"OMDB","tt1291584","Warrior","Action, Drama, Sport","PG-13","2H20M"
"TMDB","tt1291584","Warrior","Drama, Action","PG-13","2H20M"
"Rotten Tomatoes","tt1291584","Warrior","Action, Drama","PG-13","2H19M"
"Allmovies.com","tt1291584","Warrior","Action-Adventure, Drama","PG-13","2H20M"
"justwatch.com","tt1291584","Warrior","Action & Adventure, Crime, Drama, History, Western, Martial Art","TV-MA","54M"
"Metacritic","tt1291584","Warrior","Action, Drama, Sport","PG-13","2H19M"
"OMDB","tt10872600","Spider-Man: No Way Home","Action, Adventure, Fantasy","PG-13","2H28M"
"TMDB","tt10872600","Spider-Man: No Way Home","Action, Adventure, Science Fiction","PG-13","2H28M"
"Rotten Tomatoes","tt10872600","Spider-Man: No Way Home","Action, Adventure, Fantasy, Comedy","PG-13","2H28M"
"Allmovies.com","tt10872600","Spider-Man: No Way Home","Action-Adventure, Fantasy, Science Fiction","PG-13","2H30M"
"justwatch.com","tt10872600","Spider-Man: No Way Home","Science-Fiction, Action & Adventure, Fantasy, Superhero","PG-13","2H28M"
"Metacritic","tt10872600","Spider-Man: No Way Home","Action, Adventure, Fantasy, Sci-Fi","PG-13","2H28M"
"OMDB","tt1205489","Gran Torino","Drama","R","1H56M"
"TMDB","tt1205489","Gran Torino","Drama","R","1H56M"
"Rotten Tomatoes","tt1205489","Gran Torino","Drama","R","1H57M"
"Allmovies.com","tt1205489","Gran Torino","Drama","R","1H56M"
"justwatch.com","tt1205489","Gran Torino","Drama","R","1H56M"
"Metacritic","tt1205489","Gran Torino","Drama","R","1H56M"
"OMDB","tt1201607","Harry Potter and the Deathly Hallows: Part 2","Adventure, Family, Fantasy","PG-13","2H10M"
"TMDB","tt1201607","Harry Potter and the Deathly Hallows: Part 2","Fantasy, Adventure","PG-13","2H10M"
"Rotten Tomatoes","tt1201607","Harry Potter and the Deathly Hallows: Part 2","Fantasy, Adventure","PG-13","2H11M"
"Allmovies.com","tt1201607","Harry Potter and the Deathly Hallows: Part 2","Action-Adventure, Fantasy, Mystery-Suspense","PG-13","2H10M"
"justwatch.com","tt1201607","Harry Potter and the Deathly Hallows: Part 2","Fantasy, Action & Adventure, Kids & Family, Epic Fantasy, Dark Fantasy","PG-13","2H10M"
"Metacritic","tt1201607","Harry Potter and the Deathly Hallows: Part 2","Adventure, Family, Fantasy, Mystery","TV-14","2H10M"
"OMDB","tt0405159","Million Dollar Baby","Drama, Sport","PG-13","2H12M"
"TMDB","tt0405159","Million Dollar Baby","Drama","PG-13","2H12M"
"Rotten Tomatoes","tt0405159","Million Dollar Baby","Drama","PG-13","2H12M"
"Allmovies.com","tt0405159","Million Dollar Baby","Comedy, Drama, Sports","PG-13","2H12M"
"justwatch.com","tt0405159","Million Dollar Baby","Drama, Sport, Sports Drama","PG-13","2H12M"
"Metacritic","tt0405159","Million Dollar Baby","Drama, Sport","TV-14","2H12M"
"OMDB","tt0096283","My Neighbor Totoro","Animation, Comedy, Family","G","1H26M"
"TMDB","tt0096283","My Neighbor Totoro","Fantasy, Animation, Family","G","1H26M"
"OMDB","tt1392190","Mad Max: Fury Road","Action, Adventure, Sci-Fi","R","2H0M"
"TMDB","tt1392190","Mad Max: Fury Road","Action, Adventure, Science Fiction","R","2H1M"
"Rotten Tomatoes","tt1392190","Mad Max: Fury Road","Action, Adventure, Sci-Fi","R","2H0M"
"Allmovies.com","tt1392190","Mad Max: Fury Road","Action-Adventure, Science Fiction, Thriller","R","2H1M"
"justwatch.com","tt1392190","Mad Max: Fury Road","Science-Fiction, Mystery & Thriller, Post Apocalyptic World, Action Adventure","R","2H1M"
"Metacritic","tt1392190","Mad Max: Fury Road","Action, Adventure, Sci-Fi, Thriller","TV-14","2 h"
"OMDB","tt0118849","Children of Heaven","Drama, Family, Sport","PG","1H29M"
"TMDB","tt0118849","Children of Heaven","Drama, Family","N/A","1H29M"
"OMDB","tt0052618","Ben-Hur","Adventure, Drama","G","3H32M"
"TMDB","tt0052618","Ben-Hur","History, Drama, Adventure, Action","G","3H42M"
"Rotten Tomatoes","tt0052618","Ben-Hur","History, Drama, Adventure","G","3H23M"
"Allmovies.com","tt0052618","Ben-Hur","Action-Adventure, Drama, Epic, Fantasy, History","G","3H32M"
"justwatch.com","tt0052618","Ben-Hur","History, Drama, Action & Adventure, Epic","G","3H42M"
"Metacritic","tt0052618","Ben-Hur","Adventure, Drama","TV-PG","3H32M"
"OMDB","tt2024544","12 Years a Slave","Biography, Drama, History","R","2H14M"
"TMDB","tt2024544","12 Years a Slave","Drama, History","R","2H14M"
"Rotten Tomatoes","tt2024544","12 Years a Slave","History, Drama, Biography","R","2H14M"
"Allmovies.com","tt2024544","12 Years a Slave","Biography, Drama, History","R","2H14M"
"justwatch.com","tt2024544","12 Years a Slave","Drama, History, Civil Rights","R","2H14M"
"Metacritic","tt2024544","12 Years a Slave","Biography, Drama, History","TV-14","2H14M"
"OMDB","tt0072684","Barry Lyndon","Adventure, Drama, War","PG","3H5M"
"TMDB","tt0072684","Barry Lyndon","Drama, Romance, War, History","PG","3H5M"
"Rotten Tomatoes","tt0072684","Barry Lyndon","Drama","PG","3H4M"
"Allmovies.com","tt0072684","Barry Lyndon","Action-Adventure, Drama, History, Romance, War","PG","3H5M"
"justwatch.com","tt0072684","Barry Lyndon","History, Drama, Romance, War & Military, War Drama, Period Drama","PG","3H5M"
"Metacritic","tt0072684","Barry Lyndon","Adventure, Drama, War","PG","3H4M"
"OMDB","tt0112471","Before Sunrise","Drama, Romance","R","1H41M"
"TMDB","tt0112471","Before Sunrise","Drama, Romance","R","1H41M"
"Rotten Tomatoes","tt0112471","Before Sunrise","Romance, Drama","R","1H41M"
"Allmovies.com","tt0112471","Before Sunrise","Drama, Romance","R","1H41M"
"justwatch.com","tt0112471","Before Sunrise","Drama, Romance, Made in Europe, Romantic Drama","R","1H41M"
"Metacritic","tt0112471","Before Sunrise","Drama, Romance","R","1H45M"
"OMDB","tt0083658","Blade Runner","Action, Drama, Sci-Fi","R","1H57M"
"TMDB","tt0083658","Blade Runner","Science Fiction, Drama, Thriller","R","1H58M"
"Rotten Tomatoes","tt0083658","Blade Runner 2049","Sci-Fi, Mystery & Thriller","R","2H44M"
"Allmovies.com","tt0083658","Blade Runner","Action-Adventure, Crime, Drama, Science Fiction, Thriller","R","1H58M"
"justwatch.com","tt0083658","Blade Runner","Drama, Mystery & Thriller, Action & Adventure, Science-Fiction, Cyberpunk, Tech Noir","R","1H57M"
"Metacritic","tt0083658","Blade Runner","Action, Drama, Sci-Fi, Thriller","R","1H57M"
"OMDB","tt2278388","The Grand Budapest Hotel","Adventure, Comedy, Crime","R","1H39M"
"TMDB","tt2278388","The Grand Budapest Hotel","Comedy, Drama","R","1H40M"
"Rotten Tomatoes","tt2278388","The Grand Budapest Hotel","Comedy, Drama","R","1H39M"
"Allmovies.com","tt2278388","The Grand Budapest Hotel","Action-Adventure, Comedy, Comedy Drama, Crime, Drama","R","1H40M"
"justwatch.com","tt2278388","The Grand Budapest Hotel","Drama, Comedy, Made in Europe, Crime, Dramedy","R","1H40M"
"Metacritic","tt2278388","The Grand Budapest Hotel","Adventure, Comedy, Crime","R","1H40M"
"OMDB","tt2119532","Hacksaw Ridge","Biography, Drama, History","R","2H19M"
"TMDB","tt2119532","Hacksaw Ridge","Drama, History, War","R","2H19M"
"Rotten Tomatoes","tt2119532","Hacksaw Ridge","War, History, Drama, Biography","R","2H19M"
"Allmovies.com","tt2119532","Hacksaw Ridge","Biography, Drama, History, War","R","2H19M"
"justwatch.com","tt2119532","Hacksaw Ridge","History, War & Military, Drama, War Drama, War Epics","R","2H19M"
"Metacritic","tt2119532","Hacksaw Ridge","Biography, Drama, History, War","R","2H19M"
"OMDB","tt2267998","Gone Girl","Drama, Mystery, Thriller","R","2H29M"
"TMDB","tt2267998","Gone Girl","Mystery, Thriller, Drama","R","2H29M"
"Rotten Tomatoes","tt2267998","Gone Girl","Mystery & Thriller, Crime, Drama","R","2H29M"
"Allmovies.com","tt2267998","Gone Girl","Crime, Drama, Mystery-Suspense, Thriller","R","2H29M"
"justwatch.com","tt2267998","Gone Girl","Drama, Romantic Thriller, Mystery Thriller","R","2H29M"
"Metacritic","tt2267998","Gone Girl","Drama, Mystery, Thriller","R","2H29M"
"OMDB","tt0097165","Dead Poets Society","Comedy, Drama","PG","2H8M"
"TMDB","tt0097165","Dead Poets Society","Drama","PG","2H8M"
"Rotten Tomatoes","tt0097165","Dead Poets Society","Drama","PG","2H8M"
"Allmovies.com","tt0097165","Dead Poets Society","Comedy, Drama, Family","PG","2H9M"
"justwatch.com","tt0097165","Dead Poets Society","Drama, Comedy, Dramedy","PG","2H8M"
"Metacritic","tt0097165","Dead Poets Society","Comedy, Drama","PG","2H8M"
"OMDB","tt0353969","Memories of Murder","Crime, Drama, Mystery","Not Rated","2H12M"
"TMDB","tt0353969","Memories of Murder","Crime, Drama, Thriller","N/A","2H11M"
"Rotten Tomatoes","tt0353969","Memories of Murder","Mystery & Thriller, Crime, Drama","","2H9M"
"Allmovies.com","tt0353969","Memories of Murder","Crime, Drama, Mystery-Suspense, Thriller","NR","2H11M"
"justwatch.com","tt0353969","Memories of Murder","Mystery & Thriller, Crime, Drama, Detective Crime","N/A","2H11M"
"Metacritic","tt0353969","Memories of Murder","Crime, Drama, Mystery, Thriller","Not Rated","2H12M"
"OMDB","tt26548265","Maharaja","Action, Crime, Drama","N/A","2H21M"
"TMDB","tt26548265","Maharaja","Action, Thriller","N/A","2H21M"
"OMDB","tt0107207","In the Name of the Father","Biography, Crime, Drama","R","2H13M"
"TMDB","tt0107207","In the Name of the Father","Drama","R","2H13M"
"Rotten Tomatoes","tt0107207","In the Name of the Father","Biography, Crime, Drama","R","2H12M"
"Allmovies.com","tt0107207","In the Name of the Father","Biography, Crime, Drama","R","2H13M"
"justwatch.com","tt0107207","In the Name of the Father","Drama, Crime, Made in Europe, Courtroom, Biopics","R","2H13M"
"Metacritic","tt0107207","In the Name of the Father","Biography, Crime, Drama","R","2H13M"
"OMDB","tt0015864","The Gold Rush","Adventure, Comedy, Drama","Approved","1H35M"
"TMDB","tt0015864","The Gold Rush","Adventure, Comedy, Drama","N/A","1H35M"
"Rotten Tomatoes","tt0015864","The Gold Rush","Comedy, Drama, Adventure","","1H22M"
"Allmovies.com","tt0015864","The Gold Rush","Action-Adventure, Comedy, Drama, Romance, Silent Film","NR","1H35M"
"justwatch.com","tt0015864","The Gold Rush","Action & Adventure, Comedy, Drama, Romance, Western, Dramedy","N/A","1H35M"
"OMDB","tt0198781","Monsters, Inc.","Animation, Adventure, Comedy","G","1H32M"
"TMDB","tt0198781","Monsters, Inc.","Animation, Comedy, Family","G","1H32M"
"Rotten Tomatoes","tt0198781","Monsters, Inc.","Kids & Family, Comedy, Fantasy, Adventure, Animation","G","1H32M"
"Allmovies.com","tt0198781","Monsters, Inc.","Action-Adventure, Animation, Comedy, Family, Fantasy","G","1H32M"
"justwatch.com","tt0198781","Monsters, Inc.","Comedy, Kids & Family, Animation, Fantasy, Pixar, Family Animation","G","1H32M"
"Metacritic","tt0198781","Monsters, Inc.","Animation, Adventure, Comedy, Family, Fantasy","TV-PG","1H32M"
"OMDB","tt3011894","Wild Tales","Comedy, Drama, Thriller","R","2H2M"
"TMDB","tt3011894","Wild Tales","Drama, Thriller, Comedy","R","2H2M"
"Rotten Tomatoes","tt3011894","Wild Tales","Comedy, Drama","R","2H2M"
"Allmovies.com","tt3011894","Wild Tales","Comedy, Drama, Thriller","R","2H5M"
"justwatch.com","tt3011894","Wild Tales","Mystery & Thriller, Comedy, Drama, Made in Europe, Dramedy","R","2H2M"
"Metacritic","tt3011894","Wild Tales","Comedy, Drama, Thriller","R","2H2M"
"OMDB","tt0077416","The Deer Hunter","Drama, War","R","3H3M"
"TMDB","tt0077416","The Deer Hunter","Drama, War","R","3H3M"
"Rotten Tomatoes","tt0077416","The Deer Hunter","War, Drama","R","3H3M"
"Allmovies.com","tt0077416","The Deer Hunter","Drama, War","R","3H4M"
"justwatch.com","tt0077416","The Deer Hunter","Drama, War & Military, War Drama","R","3H3M"
"Metacritic","tt0077416","The Deer Hunter","Drama, War","R","3H2M"
"OMDB","tt0382932","Ratatouille","Animation, Adventure, Comedy","G","1H51M"
"TMDB","tt0382932","Ratatouille","Animation, Comedy, Family, Fantasy","G","1H51M"
"Rotten Tomatoes","tt0382932","Ratatouille","Kids & Family, Comedy, Animation","G","1H51M"
"Allmovies.com","tt0382932","Ratatouille","Action-Adventure, Animation, Comedy, Drama, Family","G","1H51M"
"justwatch.com","tt0382932","Ratatouille","Kids & Family, Fantasy, Animation, Comedy, Pixar, Family Animation","G","1H51M"
"Metacritic","tt0382932","Ratatouille","Animation, Adventure, Comedy, Family, Fantasy","TV-G","1H51M"
"OMDB","tt0015324","Sherlock Jr.","Action, Comedy, Romance","Passed","0H45M"
"TMDB","tt0015324","Sherlock Jr.","Action, Comedy, Mystery","NR","0H45M"
"Rotten Tomatoes","tt0015324","Sherlock, Jr.","Comedy, Drama, Action, Romance","","48M"
"Allmovies.com","tt0015324","Sherlock Jr.","Action-Adventure, Comedy, Mystery-Suspense, Romance, Silent Film","NR","0H49M"
"justwatch.com","tt0015324","Sherlock Jr.","Action & Adventure, Mystery & Thriller, Romance, Comedy, RomCom","N/A","45M"
"OMDB","tt0073195","Jaws","Adventure, Drama, Thriller","PG","2H4M"
"TMDB","tt0073195","Jaws","Horror, Thriller, Adventure","PG","2H4M"
"Rotten Tomatoes","tt0073195","Jaws","Holiday, Mystery & Thriller, Horror, Adventure","PG","2H4M"
"Allmovies.com","tt0073195","Jaws","Action-Adventure, Horror, Mystery-Suspense, Thriller","PG","2H4M"
"justwatch.com","tt0073195","Jaws","Mystery & Thriller, Action & Adventure, Horror, Drama, Horror Thriller","PG","2H4M"
"Metacritic","tt0073195","Jaws","Adventure, Drama, Thriller","PG","2H4M"
"OMDB","tt0017925","The General","Action, Adventure, Comedy","Passed","1H18M"
"TMDB","tt0017925","The General","Comedy, Action, Adventure, War","NR","1H19M"
"Rotten Tomatoes","tt0017925","The General's Daughter","Mystery & Thriller, Drama","R","1H51M"
"Allmovies.com","tt0017925","The General","Action-Adventure, Comedy, Drama, Silent Film, War","TV-G","1H19M"
"justwatch.com","tt0017925","The General","Comedy, War & Military, Drama, Made in Europe, Action Adventure","N/A","1H19M"
"Metacritic","tt0017925","The General","Biography, Crime, Drama, Thriller","R","2H4M"
"OMDB","tt0892769","How to Train Your Dragon","Animation, Action, Adventure","PG","1H38M"
"TMDB","tt0892769","How to Train Your Dragon","Fantasy, Adventure, Animation, Family","PG","1H38M"
"Rotten Tomatoes","tt0892769","How to Train Your Dragon","Kids & Family, Fantasy, Adventure, Comedy, Animation","PG","1H38M"
"Allmovies.com","tt0892769","How to Train Your Dragon","Action-Adventure, Animation, Epic, Family, Fantasy","PG","1H38M"
"justwatch.com","tt0892769","How to Train Your Dragon","Fantasy, Action & Adventure, Animation, Kids & Family, Family Animation","PG","1H38M"
"Metacritic","tt0892769","How to Train Your Dragon 2","Animation, Action, Adventure, Comedy, Family, Fantasy","PG","1H42M"
"OMDB","tt0047296","On the Waterfront","Crime, Drama, Thriller","Approved","1H48M"
"TMDB","tt0047296","On the Waterfront","Crime, Drama, Romance","NR","1H48M"
"Rotten Tomatoes","tt0047296","On the Waterfront","Drama","","1H48M"
"Allmovies.com","tt0047296","On the Waterfront","Crime, Drama, Thriller","NR","1H48M"
"justwatch.com","tt0047296","On the Waterfront","Drama, Romance, Crime, Mystery & Thriller, Organized Crime","N/A","1H48M"
"Metacritic","tt0047296","On the Waterfront","Crime, Drama, Thriller","Approved","1H48M"
"OMDB","tt0978762","Mary and Max","Animation, Comedy, Drama","Not Rated","1H32M"
"TMDB","tt0978762","Mary and Max","Animation, Comedy, Drama","NR","1H32M"
"OMDB","tt0046268","The Wages of Fear","Adventure, Drama, Thriller","Not Rated","2H36M"
"TMDB","tt0046268","The Wages of Fear","Drama, Thriller, Adventure","PG-13","2H33M"
"Rotten Tomatoes","tt0046268","The Wages of Fear","Mystery & Thriller","","2H36M"
"Allmovies.com","tt0046268","The Wages of Fear","Action-Adventure, Drama, Thriller","PG-13","2H11M"
"justwatch.com","tt0046268","The Wages of Fear","Action & Adventure, Drama, Mystery & Thriller, Action Thriller","R","1H47M"
"Metacritic","tt0046268","The Wages of Fear (1953)","Adventure, Drama, Thriller","Not Rated","2H27M"
"OMDB","tt1950186","Ford v Ferrari","Action, Biography, Drama","PG-13","2H32M"
"TMDB","tt1950186","Ford v Ferrari","Drama, Action, History","PG-13","2H33M"
"Rotten Tomatoes","tt1950186","Ford v Ferrari","History, Drama, Biography","PG-13","2H32M"
"Allmovies.com","tt1950186","Ford v Ferrari","Action-Adventure, Biography, Drama, History","PG-13","2H33M"
"justwatch.com","tt1950186","Ford v Ferrari","History, Drama, Action & Adventure, Sport, Biopics, Based On A True Story","PG-13","2H32M"
"Metacritic","tt1950186","Ford v Ferrari","Action, Biography, Drama, Sport","TV-14","2H32M"
"OMDB","tt0050986","Wild Strawberries","Drama, Romance","Not Rated","1H32M"
"TMDB","tt0050986","Wild Strawberries","Drama","N/A","1H31M"
"Rotten Tomatoes","tt0050986","Wild Strawberries","Drama","","1H30M"
"Allmovies.com","tt0050986","Wild Strawberries","Drama, Romance","NR","1H31M"
"justwatch.com","tt0050986","Wild Strawberries","Drama, Made in Europe, Romance, Romantic Drama","N/A","1H31M"
"Metacritic","tt0050986","Wild Strawberries","Drama, Romance","Not Rated","1H31M"
"OMDB","tt0031679","Mr. Smith Goes to Washington","Comedy, Drama","Approved","2H9M"
"TMDB","tt0031679","Mr. Smith Goes to Washington","Comedy, Drama","NR","2H9M"
"Rotten Tomatoes","tt0031679","Mr. Smith Goes to Washington","Comedy, Drama","","2H5M"
"Allmovies.com","tt0031679","Mr. Smith Goes to Washington","Comedy, Drama","TV-G","2H9M"
"justwatch.com","tt0031679","Mr. Smith Goes to Washington","Drama, Comedy, Dramedy","N/A","2H9M"
"Metacritic","tt0031679","Mr. Smith Goes to Washington","Comedy, Drama","Passed","2H9M"
"OMDB","tt0041959","The Third Man","Film-Noir, Mystery, Thriller","Approved","1H33M"
"TMDB","tt0041959","The Third Man","Thriller, Mystery","NR","1H44M"
"Rotten Tomatoes","tt0041959","The Third Man","Mystery & Thriller","","1H44M"
"Allmovies.com","tt0041959","The Third Man","Crime, Mystery-Suspense, Thriller","NR","1H44M"
"justwatch.com","tt0041959","The Third Man","Mystery Thriller","N/A","1H44M"
"Metacritic","tt0041959","The Third Man","Film-Noir, Mystery, Thriller","TV-PG","1H44M"
"OMDB","tt3315342","Logan","Action, Drama, Sci-Fi","R","2H17M"
"TMDB","tt3315342","Logan","Action, Drama, Science Fiction","R","2H17M"
"Rotten Tomatoes","tt3315342","Logan","Action/ Adventure/ Fantasy","R","2H17M"
"Allmovies.com","tt3315342","Logan","Action-Adventure, Drama, Fantasy, Science Fiction, Thriller","R","2H17M"
"justwatch.com","tt3315342","Logan","Drama, Science-Fiction, Mystery & Thriller, Action & Adventure, Superhero","R","2H17M"
"Metacritic","tt3315342","Logan","Action, Drama, Sci-Fi, Thriller","TV-MA","2H17M"
"OMDB","tt0075148","Rocky","Drama, Sport","PG","2H0M"
"TMDB","tt0075148","Rocky","Drama","PG","2H0M"
"Rotten Tomatoes","tt0075148","Rocky","Drama","PG","1H59M"
"Allmovies.com","tt0075148","Rocky","Drama, Sports","PG","2H0M"
"justwatch.com","tt0075148","Rocky","Drama, Sport, Sports Drama","PG","2H0M"
"Metacritic","tt0075148","Rocky","Drama, Sport","TV-PG","2 h"
"OMDB","tt0046438","Tokyo Story","Drama","Not Rated","2H16M"
"TMDB","tt0046438","Tokyo Story","Drama","N/A","2H17M"
"Rotten Tomatoes","tt0046438","Tokyo Story","Drama","","2H14M"
"Allmovies.com","tt0046438","Tokyo Story","Drama","NR","2H17M"
"justwatch.com","tt0046438","Tokyo Story","Drama, Emotional Drama","N/A","2H16M"
"Metacritic","tt0046438","Tokyo Story","Drama","Not Rated","2H16M"
"OMDB","tt0118715","The Big Lebowski","Comedy, Crime","R","1H57M"
"TMDB","tt0118715","The Big Lebowski","Comedy, Crime","R","1H57M"
"Rotten Tomatoes","tt0118715","The Big Lebowski","Comedy","R","1H57M"
"Allmovies.com","tt0118715","The Big Lebowski","Comedy, Crime","R","1H57M"
"justwatch.com","tt0118715","The Big Lebowski","Comedy, Crime","R","1H57M"
"Metacritic","tt0118715","The Big Lebowski","Comedy, Crime","TV-14","1H57M"
"OMDB","tt0050976","The Seventh Seal","Drama, Fantasy","Not Rated","1H36M"
"TMDB","tt0050976","The Seventh Seal","Fantasy, Drama","NR","1H36M"
"Rotten Tomatoes","tt0050976","The Seventh Seal","Drama, Fantasy","","1H36M"
"Allmovies.com","tt0050976","The Seventh Seal","Drama, Epic, Fantasy, History","NR","1H37M"
"justwatch.com","tt0050976","The Seventh Seal","Fantasy, Drama, Made in Europe, Dark Fantasy","N/A","1H36M"
"Metacritic","tt0050976","The Seventh Seal","Drama, Fantasy","Not Rated","1H36M"
"OMDB","tt3170832","Room","Drama, Thriller","R","1H58M"
